userId,movieId,rating
10815242,109374,3.5
10815242,108932,3.5
10815242,110102,3.5
10815242,111362,3
10815242,111759,3.5
17729060,109374,3
17729060,108932,3
17729060,110102,3
17729060,111362,3
17729060,111759,3
4255187,109374,4
4255187,108932,4
4255187,110102,4
4255187,111362,4
4255187,111759,4
8613072,109374,4
8613072,108932,4
8613072,110102,4
8613072,111362,3.5
8613072,111759,4
10941605,109374,3.5
10941605,108932,3
10941605,110102,3.5
10941605,111362,3
10941605,111759,3.5
16308961,109374,4
16308961,108932,3.5
16308961,110102,3.5
16308961,111362,3.5
16308961,111759,3.5
15566807,109374,4.5
15566807,108932,4
15566807,110102,4
15566807,111362,4
15566807,111759,4
834793,109374,3.5
834793,108932,3.5
834793,110102,3.5
834793,111362,3.5
834793,111759,3.5
5026453,109374,4
5026453,108932,4
5026453,110102,4
5026453,111362,4
5026453,111759,4
11114297,109374,4
11114297,108932,3.5
11114297,110102,3.5
11114297,111362,3.5
11114297,111759,3.5
10702758,109374,3
10702758,108932,3
10702758,110102,3
10702758,111362,3
10702758,111759,3
7737341,109374,4
7737341,108932,3.5
7737341,110102,4
7737341,111362,3.5
7737341,111759,4
3276293,109374,3
3276293,108932,3
3276293,110102,3
3276293,111362,3
3276293,111759,3
3095671,109374,3.5
3095671,108932,3.5
3095671,110102,3.5
3095671,111362,3.5
3095671,111759,3.5
17288908,109374,4
17288908,108932,4
17288908,110102,4
17288908,111362,4
17288908,111759,4
8470403,109374,4
8470403,108932,3.5
8470403,110102,4
8470403,111362,3.5
8470403,111759,3.5
19890205,109374,3.5
19890205,108932,3.5
19890205,110102,3.5
19890205,111362,3.5
19890205,111759,3.5
17530434,109374,4
17530434,108932,3.5
17530434,110102,3.5
17530434,111362,3.5
17530434,111759,3.5
6270484,109374,4
6270484,108932,3.5
6270484,110102,4
6270484,111362,3.5
6270484,111759,3.5
516,109374,4
516,108932,3.5
516,110102,4
516,111362,3.5
516,111759,4
6166161,109374,4
6166161,108932,4
6166161,110102,4
6166161,111362,4
6166161,111759,4
2301347,109374,3.5
2301347,108932,3
2301347,110102,3.5
2301347,111362,3
2301347,111759,3.5
3790351,109374,4.5
3790351,108932,4
3790351,110102,4
3790351,111362,4
3790351,111759,4
8198943,109374,3.5
8198943,108932,3.5
8198943,110102,3.5
8198943,111362,3.5
8198943,111759,3.5
8295317,109374,4
8295317,110102,3.5
8295317,104241,3.5
8295317,111362,3.5
8295317,111759,3.5
383996,109374,3.5
383996,108932,3.5
383996,110102,3.5
383996,111362,3.5
383996,111759,3.5
6688345,109374,3.5
6688345,108932,3
6688345,110102,3.5
6688345,111362,3.5
6688345,111759,3.5
14881629,109374,4
14881629,108932,3.5
14881629,110102,4
14881629,111362,3.5
14881629,111759,3.5
18011290,109374,3.5
18011290,108932,3.5
18011290,110102,3.5
18011290,111362,3.5
18011290,111759,3.5
7097974,109374,3.5
7097974,108932,3
7097974,110102,3.5
7097974,111362,3.5
7097974,111759,3.5
3928234,109374,3.5
3928234,108932,3.5
3928234,110102,3.5
3928234,111362,3.5
3928234,111759,3.5
6742962,109374,4
6742962,108932,3.5
6742962,110102,4
6742962,111362,3.5
6742962,111759,3.5
3209781,109374,4
3209781,108932,4
3209781,110102,4
3209781,111362,4
3209781,111759,4
19233941,109374,4
19233941,108932,4
19233941,110102,4
19233941,111362,3.5
19233941,111759,4
1676483,109374,4
1676483,108932,3.5
1676483,110102,3.5
1676483,111362,3.5
1676483,111759,3.5
16619875,109374,3.5
16619875,108932,3
16619875,110102,3.5
16619875,111362,3.5
16619875,111759,3.5
903127,109374,4
903127,108932,4
903127,110102,4
903127,111362,3.5
903127,111759,4
17245525,109374,4.5
17245525,108932,4
17245525,110102,4
17245525,111362,4
17245525,111759,4
7569560,45950,5
7569560,45672,5
7569560,45668,5
7569560,45666,5
7569560,45662,5
909736,109374,3.5
909736,108932,3.5
909736,111362,3.5
909736,111759,3.5
909736,109578,3
19274378,109374,4
19274378,108932,4
19274378,110102,4
19274378,111362,4
19274378,111759,4
9307056,109374,4.5
9307056,108932,4.5
9307056,110102,4.5
9307056,111362,4.5
9307056,111759,4.5
8304123,109374,3.5
8304123,108932,3
8304123,110102,3.5
8304123,111362,3
8304123,111759,3.5
2295096,109374,4.5
2295096,108932,4
2295096,110102,4
2295096,111362,4
2295096,111759,4
4529326,109374,3.5
4529326,108932,3.5
4529326,110102,3.5
4529326,111362,3.5
4529326,111759,3.5
4950224,109374,4.5
4950224,108932,4
4950224,110102,4
4950224,111362,4
4950224,111759,4
6349372,109374,4
6349372,108932,3.5
6349372,110102,4
6349372,111362,3.5
6349372,111759,4
17437632,109374,3.5
17437632,108932,3.5
17437632,110102,4
17437632,111362,3.5
17437632,111759,3.5
9533258,109374,4
9533258,108932,3.5
9533258,110102,4
9533258,111362,3.5
9533258,111759,4
1319149,109374,4
1319149,108932,4
1319149,110102,4
1319149,111362,4
1319149,111759,4
9487482,109374,4
9487482,108932,3.5
9487482,110102,4
9487482,111362,3.5
9487482,111759,3.5
9296376,109374,3.5
9296376,108932,3.5
9296376,110102,3.5
9296376,111362,3.5
9296376,111759,3.5
16447343,109374,4
16447343,108932,3.5
16447343,110102,4
16447343,111362,3.5
16447343,111759,3.5
14809420,109374,3.5
14809420,108932,3
14809420,110102,3.5
14809420,111362,3.5
14809420,111759,3.5
14546031,109374,4
14546031,108932,3.5
14546031,110102,4
14546031,111362,3.5
14546031,111759,3.5
8710518,109374,3.5
8710518,108932,3.5
8710518,110102,3.5
8710518,111362,3.5
8710518,111759,3.5
2475718,109374,3.5
2475718,108932,3.5
2475718,110102,3.5
2475718,111362,3
2475718,111759,3.5
1567284,109374,3.5
1567284,108932,3.5
1567284,110102,3.5
1567284,111362,3.5
1567284,111759,3.5
8747579,109374,3.5
8747579,108932,3.5
8747579,110102,3.5
8747579,111362,3.5
8747579,111759,3.5
12821628,109374,3.5
12821628,108932,3
12821628,110102,3.5
12821628,111362,3.5
12821628,111759,3.5
3103887,109374,4
3103887,108932,4
3103887,110102,4
3103887,111362,4
3103887,111759,4
8253435,109374,3.5
8253435,108932,3.5
8253435,110102,3.5
8253435,111362,3.5
8253435,111759,3.5
11253162,109374,4
11253162,108932,3.5
11253162,110102,4
11253162,111362,3.5
11253162,111759,3.5
3603245,109374,4
3603245,108932,4
3603245,110102,4
3603245,111362,4
3603245,111759,4
12741737,109374,4
12741737,108932,4
12741737,110102,4
12741737,111362,4
12741737,111759,4
5730689,109374,4
5730689,108932,4
5730689,110102,4
5730689,111362,4
5730689,111759,4
9764658,109374,4
9764658,108932,3.5
9764658,110102,4
9764658,111362,3.5
9764658,111759,3.5
1730617,109374,3.5
1730617,108932,3
1730617,110102,3.5
1730617,111362,3
1730617,111759,3.5
9619667,109374,4
9619667,108932,4
9619667,110102,4
9619667,111362,4
9619667,111759,4
6975738,109374,3.5
6975738,108932,3.5
6975738,110102,3.5
6975738,111362,3.5
6975738,111759,3.5
7830214,109374,3.5
7830214,108932,3.5
7830214,110102,3.5
7830214,111362,3.5
7830214,111759,3.5
13691323,109374,4.5
13691323,108932,4
